,Timestamp,F_score,Accuracy,loss,batch_size,learning_rate,Training_DATASET,Continue_with_last_saved_model
34,2020-10-28 18:35:32.710584,0.40945091934765476,0.3863211097967523,277.14,400,0.001,OPPORTUNITY - 18 classes,True
35,2020-10-28 18:35:58.604581,0.6447559927614462,0.6157866437251317,261.44125,400,0.001,OPPORTUNITY - 18 classes,True
36,2020-10-28 18:36:24.390202,0.7635243713124006,0.7401441015162921,271.979,400,0.001,OPPORTUNITY - 18 classes,True
37,2020-10-28 18:36:50.345840,0.5802362188586785,0.5582105602752985,256.07297,400,0.001,OPPORTUNITY - 18 classes,True
38,2020-10-28 18:37:15.885229,0.8002731226116394,0.7834605871599096,251.03278,400,0.001,OPPORTUNITY - 18 classes,True
39,2020-10-28 18:37:42.015028,0.7573781975782135,0.7330035487686848,251.14268,400,0.001,OPPORTUNITY - 18 classes,True
40,2020-10-28 18:38:08.217499,0.8305666655920361,0.8160662436821163,248.20844,400,0.001,OPPORTUNITY - 18 classes,True
41,2020-10-28 18:38:34.207677,0.8197914087164033,0.8063232605656522,245.88162,400,0.001,OPPORTUNITY - 18 classes,True
42,2020-10-28 18:39:00.385555,0.8252828094343094,0.809054737068502,246.45746,400,0.001,OPPORTUNITY - 18 classes,True
43,2020-10-28 18:39:26.524029,0.8546406072252464,0.8435315625336057,247.89218,400,0.001,OPPORTUNITY - 18 classes,True
44,2020-10-28 18:39:52.892544,0.7822860834797777,0.7630067749220346,247.8184,400,0.001,OPPORTUNITY - 18 classes,True
45,2020-10-28 18:40:18.620748,0.8620900201362854,0.8518120227981504,245.09769,400,0.001,OPPORTUNITY - 18 classes,True
46,2020-10-28 18:40:44.742612,0.8150620279796614,0.8010323690719432,244.5487,400,0.001,OPPORTUNITY - 18 classes,True
47,2020-10-28 18:41:10.933064,0.8683861714325437,0.8579847295408108,244.84065,400,0.001,OPPORTUNITY - 18 classes,True
48,2020-10-28 18:41:36.511700,0.7635500451985865,0.7412840090332293,247.65938,400,0.001,OPPORTUNITY - 18 classes,True
49,2020-10-28 18:42:02.386913,0.851506226402745,0.8394881170018281,244.95729,400,0.001,OPPORTUNITY - 18 classes,True
50,2020-10-28 18:42:27.960207,0.8242964798803797,0.8119797827723411,243.91943,400,0.001,OPPORTUNITY - 18 classes,True
51,2020-10-28 18:42:54.344651,0.8527658957429042,0.8397677169588128,243.32391,400,0.001,OPPORTUNITY - 18 classes,True
52,2020-10-28 18:43:20.735098,0.8471770302687615,0.8351865792020647,244.98076,400,0.001,OPPORTUNITY - 18 classes,True
53,2020-10-28 18:43:47.122176,0.8532875573950035,0.840326916872782,244.26004,400,0.001,OPPORTUNITY - 18 classes,True
54,2020-10-28 18:44:13.259489,0.8381930248198819,0.8217657812668029,246.82191,400,0.001,OPPORTUNITY - 18 classes,True
55,2020-10-28 18:44:39.460484,0.8579252172816687,0.8471018389074094,246.73128,400,0.001,OPPORTUNITY - 18 classes,True
56,2020-10-28 18:45:05.728228,0.8003146311409157,0.7796967415851167,246.14417,400,0.001,OPPORTUNITY - 18 classes,True
57,2020-10-28 18:45:31.803235,0.8515967114222746,0.8391655016668459,246.68423,400,0.001,OPPORTUNITY - 18 classes,True
58,2020-10-28 18:45:57.501438,0.8147430227213822,0.7991396924400473,244.5529,400,0.001,OPPORTUNITY - 18 classes,True
59,2020-10-28 18:46:23.375988,0.8288489829285298,0.8106678137434132,248.93599,400,0.001,OPPORTUNITY - 18 classes,True
60,2020-10-28 18:46:49.745034,0.864834278223486,0.8561565759759114,245.67316,400,0.001,OPPORTUNITY - 18 classes,True
61,2020-10-28 18:47:15.655292,0.6921746074183422,0.6677922357242714,248.61304,400,0.001,OPPORTUNITY - 18 classes,True
62,2020-10-28 18:47:41.271154,0.8488004279269359,0.8368211635659748,244.55365,400,0.001,OPPORTUNITY - 18 classes,True
63,2020-10-28 18:48:07.181375,0.7854464950042941,0.7673728357887944,247.44446,400,0.001,OPPORTUNITY - 18 classes,True
64,2020-10-28 18:48:32.619304,0.8547122477945874,0.842327131949672,245.81241,400,0.001,OPPORTUNITY - 18 classes,True
65,2020-10-28 18:48:59.070922,0.8348102006108704,0.8218948274007958,244.3832,400,0.001,OPPORTUNITY - 18 classes,True
66,2020-10-28 18:49:24.969229,0.8584486826162889,0.8462200236584579,243.50432,400,0.001,OPPORTUNITY - 18 classes,True
67,2020-10-28 18:49:50.850441,0.8571924257440661,0.8468437466394236,242.83266,400,0.001,OPPORTUNITY - 18 classes,True
68,2020-10-28 18:50:16.819899,0.8638335065093345,0.8532100225830734,243.47333,400,0.001,OPPORTUNITY - 18 classes,True
69,2020-10-28 18:50:43.113235,0.8543823325018423,0.8431659318206258,244.11348,400,0.001,OPPORTUNITY - 18 classes,True
70,2020-10-28 18:51:09.710906,0.8669255811931978,0.8562856221099043,245.59184,400,0.001,OPPORTUNITY - 18 classes,True
71,2020-10-28 18:51:35.977049,0.839928215251604,0.8241316270566728,247.78804,400,0.001,OPPORTUNITY - 18 classes,True
72,2020-10-28 18:52:02.137928,0.7932568499569993,0.7656307129798903,252.91518,400,0.001,OPPORTUNITY - 18 classes,True
73,2020-10-28 18:52:28.252573,0.861742753922322,0.8517474997311539,249.72351,400,0.001,OPPORTUNITY - 18 classes,True
74,2020-10-28 18:52:54.194338,0.7196632562004649,0.6932788471878697,250.15974,400,0.001,OPPORTUNITY - 18 classes,True
75,2020-10-28 18:53:19.695244,0.8638431976391984,0.8520270996881385,253.32144,400,0.001,OPPORTUNITY - 18 classes,True
76,2020-10-28 18:53:45.959584,0.509630669933733,0.49127863211097966,261.0481,400,0.001,OPPORTUNITY - 18 classes,True
77,2020-10-28 18:54:11.469934,0.7991920145462986,0.7795031723841274,255.77502,400,0.001,OPPORTUNITY - 18 classes,True
78,2020-10-28 18:54:36.743257,0.6442027651636224,0.6010323690719432,269.51443,400,0.001,OPPORTUNITY - 18 classes,True
79,2020-10-28 18:55:02.387766,0.7090009805170295,0.6645875900634477,281.54333,400,0.001,OPPORTUNITY - 18 classes,True
80,2020-10-28 18:55:28.821689,0.6656046756170344,0.6423916550166685,290.24533,400,0.001,OPPORTUNITY - 18 classes,True
81,2020-10-28 18:55:54.920908,0.6431284852729732,0.5862350790407571,275.42847,400,0.001,OPPORTUNITY - 18 classes,True
82,2020-10-28 18:56:21.103423,0.8169042196452336,0.8010108613829444,257.60574,400,0.001,OPPORTUNITY - 18 classes,True
83,2020-10-28 18:56:47.023523,0.7245150265095436,0.6969351543176686,253.19435,400,0.001,OPPORTUNITY - 18 classes,True
84,2020-10-28 18:57:13.521177,0.8282781628495561,0.8118722443273471,252.91602,400,0.001,OPPORTUNITY - 18 classes,True
85,2020-10-28 18:57:39.028494,0.7943941054573243,0.7738466501774385,251.96889,400,0.001,OPPORTUNITY - 18 classes,True
86,2020-10-28 18:58:04.687680,0.8384072545949299,0.8227121195827508,250.39528,400,0.001,OPPORTUNITY - 18 classes,True
87,2020-10-28 18:58:30.016321,0.7847726765557824,0.7596730831272179,251.77411,400,0.001,OPPORTUNITY - 18 classes,True
88,2020-10-28 18:58:55.509869,0.8574666701404611,0.8467147005054307,247.99097,400,0.001,OPPORTUNITY - 18 classes,True
89,2020-10-28 18:59:21.491991,0.7960241529719524,0.7799548338531025,245.1413,400,0.001,OPPORTUNITY - 18 classes,True
90,2020-10-28 18:59:47.792014,0.866410741383548,0.8572319604258523,243.48712,400,0.001,OPPORTUNITY - 18 classes,True
91,2020-10-28 19:00:13.912579,0.8176696065963494,0.8051188299817185,243.13231,400,0.001,OPPORTUNITY - 18 classes,True
92,2020-10-28 19:00:39.885718,0.8662396748330031,0.856199591353909,243.73094,400,0.001,OPPORTUNITY - 18 classes,True
93,2020-10-28 19:01:05.772875,0.8395071156206264,0.8269061189375202,244.33994,400,0.001,OPPORTUNITY - 18 classes,True
94,2020-10-28 19:01:31.735168,0.8561654248542464,0.8419830089256909,246.4345,400,0.001,OPPORTUNITY - 18 classes,True
95,2020-10-28 19:01:57.804439,0.8323128357838229,0.8173567050220454,245.4004,400,0.001,OPPORTUNITY - 18 classes,True
96,2020-10-28 19:02:23.402745,0.8625537400807911,0.8514678997741693,245.5603,400,0.001,OPPORTUNITY - 18 classes,True
97,2020-10-28 19:02:50.025602,0.8381534365051073,0.8269061189375202,242.68385,400,0.001,OPPORTUNITY - 18 classes,True
98,2020-10-28 19:03:15.756537,0.880318556743208,0.872782019571997,241.9871,400,0.001,OPPORTUNITY - 18 classes,True
99,2020-10-28 19:03:41.401319,0.8256464831630349,0.813399290246263,241.25381,400,0.001,OPPORTUNITY - 18 classes,True
100,2020-10-28 19:04:07.261535,0.8886363190168863,0.882073341219486,240.95322,400,0.001,OPPORTUNITY - 18 classes,True
101,2020-10-28 19:04:33.138614,0.7831829304900211,0.7702978814926336,241.86508,400,0.001,OPPORTUNITY - 18 classes,True
102,2020-10-28 19:04:58.991869,0.8866009662332779,0.8794924185396279,240.98618,400,0.001,OPPORTUNITY - 18 classes,True
103,2020-10-28 19:05:25.685825,0.803445575245865,0.7897193246585654,242.03745,400,0.001,OPPORTUNITY - 18 classes,True
104,2020-10-28 19:05:51.715569,0.8854350698613649,0.875728572964835,242.86797,400,0.001,OPPORTUNITY - 18 classes,True
105,2020-10-28 19:06:17.399649,0.799333369415098,0.7821916335089795,245.20592,400,0.001,OPPORTUNITY - 18 classes,True
106,2020-10-28 19:06:43.236342,0.8789988383628138,0.8669534358533175,247.38515,400,0.001,OPPORTUNITY - 18 classes,True
107,2020-10-28 19:07:08.709612,0.7669312456718521,0.7416281320572105,248.7719,400,0.001,OPPORTUNITY - 18 classes,True
108,2020-10-28 19:07:34.788536,0.8657684653079154,0.8529734380040864,246.6954,400,0.001,OPPORTUNITY - 18 classes,True
109,2020-10-28 19:08:01.460452,0.8255260604179754,0.8075707065275836,247.36673,400,0.001,OPPORTUNITY - 18 classes,True
110,2020-10-28 19:08:26.503637,0.842148896038162,0.8254866114635983,248.32333,400,0.001,OPPORTUNITY - 18 classes,True
111,2020-10-28 19:08:51.827414,0.8448390458542584,0.8315947951392623,245.00116,400,0.001,OPPORTUNITY - 18 classes,True
112,2020-10-28 19:09:17.326646,0.871612539521623,0.8609527906226476,244.24522,400,0.001,OPPORTUNITY - 18 classes,True
113,2020-10-28 19:09:42.923258,0.8031673001351473,0.787654586514679,244.93655,400,0.001,OPPORTUNITY - 18 classes,True
114,2020-10-28 19:10:08.743609,0.8848800201569442,0.8771695881277557,242.66893,400,0.001,OPPORTUNITY - 18 classes,True
115,2020-10-28 19:10:33.878724,0.782111172513911,0.7687923432627164,242.40378,400,0.001,OPPORTUNITY - 18 classes,True
116,2020-10-28 19:10:59.682557,0.8887105504226693,0.881836756640499,240.81885,400,0.001,OPPORTUNITY - 18 classes,True
117,2020-10-28 19:11:25.360123,0.8336451085670091,0.8243897193246585,240.64601,400,0.001,OPPORTUNITY - 18 classes,True
118,2020-10-28 19:11:51.417632,0.8830229627324073,0.8757500806538338,240.44568,400,0.001,OPPORTUNITY - 18 classes,True
119,2020-10-28 19:12:17.384283,0.8159601848115319,0.8038068609527906,241.70422,400,0.001,OPPORTUNITY - 18 classes,True
0,2020-10-28 19:15:53.423957,0.8825909581947171,0.8727605118829982,241.72008,400,0.001,OPPORTUNITY - 18 classes,True
1,2020-10-28 19:16:17.984747,0.8081287526072259,0.7947736315732874,245.76863,400,0.001,OPPORTUNITY - 18 classes,True
2,2020-10-28 19:16:43.475312,0.862733833045509,0.8485428540703301,244.48328,400,0.001,OPPORTUNITY - 18 classes,True
3,2020-10-28 19:17:08.925670,0.8180762263044682,0.8035917840628024,246.8903,400,0.001,OPPORTUNITY - 18 classes,True
4,2020-10-28 19:17:34.337084,0.875901876779243,0.8646951285084418,247.6874,400,0.001,OPPORTUNITY - 18 classes,True
5,2020-10-28 19:17:59.927898,0.6843830480529505,0.6516399612861598,255.38153,400,0.001,OPPORTUNITY - 18 classes,True
6,2020-10-28 19:18:25.557159,0.8511236132757619,0.8458974083234756,254.51443,400,0.001,OPPORTUNITY - 18 classes,True
7,2020-10-28 19:18:51.333226,0.4655176758930791,0.45219916120012904,258.00638,400,0.001,OPPORTUNITY - 18 classes,True
8,2020-10-28 19:19:17.569500,0.8194560142736992,0.7970319389181633,260.02243,400,0.001,OPPORTUNITY - 18 classes,True
9,2020-10-28 19:19:43.570414,0.6951676351175752,0.6588235294117647,258.24643,400,0.001,OPPORTUNITY - 18 classes,True
10,2020-10-28 19:20:09.197957,0.5815040280533589,0.4962254005807076,294.0558,400,0.001,OPPORTUNITY - 18 classes,True
11,2020-10-28 19:20:34.624962,0.7435018738807404,0.7187869663404667,263.53137,400,0.001,OPPORTUNITY - 18 classes,True
12,2020-10-28 19:21:00.376896,0.7891755735578585,0.7638885901709861,263.65656,400,0.001,OPPORTUNITY - 18 classes,True
13,2020-10-28 19:21:25.966184,0.6685003709594762,0.6218733197117969,266.1132,400,0.001,OPPORTUNITY - 18 classes,True
14,2020-10-28 19:21:52.324136,0.816095216374122,0.7984944617700828,260.77866,400,0.001,OPPORTUNITY - 18 classes,True
15,2020-10-28 19:22:18.173019,0.7666353801163829,0.7461662544359609,252.23125,400,0.001,OPPORTUNITY - 18 classes,True
16,2020-10-28 19:22:43.903462,0.8348308767228036,0.8225400580707602,250.07217,400,0.001,OPPORTUNITY - 18 classes,True
17,2020-10-28 19:23:09.539054,0.8039695786348863,0.7821486181309818,250.01544,400,0.001,OPPORTUNITY - 18 classes,True
18,2020-10-28 19:23:35.458816,0.8404018480302691,0.8289923647704054,247.60472,400,0.001,OPPORTUNITY - 18 classes,True
19,2020-10-28 19:24:01.061353,0.8334574510080429,0.8176793203570276,247.33022,400,0.001,OPPORTUNITY - 18 classes,True
20,2020-10-28 19:24:26.518285,0.8412875914848296,0.8290999032153995,245.46709,400,0.001,OPPORTUNITY - 18 classes,True
21,2020-10-28 19:24:52.300851,0.8674849548858463,0.8575545757608345,244.26834,400,0.001,OPPORTUNITY - 18 classes,True
22,2020-10-28 19:25:18.115702,0.7883523084507896,0.7726852349715023,244.81712,400,0.001,OPPORTUNITY - 18 classes,True
23,2020-10-28 19:25:44.193556,0.8819834983237276,0.8748037423378858,243.07657,400,0.001,OPPORTUNITY - 18 classes,True
24,2020-10-28 19:26:09.943938,0.7787025379463246,0.7637595440369932,242.76434,400,0.001,OPPORTUNITY - 18 classes,True
25,2020-10-28 19:26:35.580864,0.8730974486941082,0.8652758361114098,240.76988,400,0.001,OPPORTUNITY - 18 classes,True
26,2020-10-28 19:27:01.780851,0.8578158661160284,0.8485428540703301,240.29623,400,0.001,OPPORTUNITY - 18 classes,True
27,2020-10-28 19:27:27.858382,0.8783124132685575,0.8712764813420798,239.83568,400,0.001,OPPORTUNITY - 18 classes,True
28,2020-10-28 19:27:53.456508,0.8573063162203196,0.8484998386923325,240.14496,400,0.001,OPPORTUNITY - 18 classes,True
29,2020-10-28 19:28:18.966546,0.8817214296730911,0.8747607269598882,240.34778,400,0.001,OPPORTUNITY - 18 classes,True
30,2020-10-28 19:28:44.881510,0.8537646300492814,0.8442628239595655,240.67896,400,0.001,OPPORTUNITY - 18 classes,True
31,2020-10-28 19:29:10.904291,0.8781864643548085,0.8705667276051189,241.06705,400,0.001,OPPORTUNITY - 18 classes,True
32,2020-10-28 19:29:36.320704,0.8077878343626776,0.7927734164963974,244.24953,400,0.001,OPPORTUNITY - 18 classes,True
33,2020-10-28 19:30:01.785163,0.8660647278874009,0.8563501451769008,248.01976,400,0.001,OPPORTUNITY - 18 classes,True
34,2020-10-28 19:30:27.391994,0.6928747115112881,0.6724594042370148,247.33432,400,0.001,OPPORTUNITY - 18 classes,True
35,2020-10-28 19:30:52.830572,0.8731442992179506,0.8654048822454027,247.41045,400,0.001,OPPORTUNITY - 18 classes,True
36,2020-10-28 19:31:18.336127,0.6789336601399854,0.6489515001613076,249.10048,400,0.001,OPPORTUNITY - 18 classes,True
37,2020-10-28 19:31:44.108397,0.8412458317230697,0.8283256264114421,248.57729,400,0.001,OPPORTUNITY - 18 classes,True
38,2020-10-28 19:32:09.730731,0.8261391684343886,0.8129261210882891,246.61082,400,0.001,OPPORTUNITY - 18 classes,True
39,2020-10-28 19:32:35.520288,0.8553468891153595,0.8430799010646306,243.85722,400,0.001,OPPORTUNITY - 18 classes,True
40,2020-10-28 19:33:01.249674,0.8344284444870158,0.8190773201419508,247.276,400,0.001,OPPORTUNITY - 18 classes,True
41,2020-10-28 19:33:26.980211,0.872438193328394,0.8623938057855683,244.45834,400,0.001,OPPORTUNITY - 18 classes,True
42,2020-10-28 19:33:52.554456,0.8119518322273391,0.7947306161952898,248.27931,400,0.001,OPPORTUNITY - 18 classes,True
43,2020-10-28 19:34:18.588773,0.8586014426030573,0.8472093773524035,246.16304,400,0.001,OPPORTUNITY - 18 classes,True
44,2020-10-28 19:34:44.227286,0.8120598107615857,0.7968383697171739,244.63054,400,0.001,OPPORTUNITY - 18 classes,True
45,2020-10-28 19:35:10.093124,0.8752612852407314,0.8670394666093129,241.52808,400,0.001,OPPORTUNITY - 18 classes,True
46,2020-10-28 19:35:35.750679,0.8284682761666607,0.817507258845037,240.63654,400,0.001,OPPORTUNITY - 18 classes,True
47,2020-10-28 19:36:01.603094,0.8837155214611438,0.8762447575008065,239.67189,400,0.001,OPPORTUNITY - 18 classes,True
48,2020-10-28 19:36:27.394470,0.8628483087599826,0.8546940531239918,239.2398,400,0.001,OPPORTUNITY - 18 classes,True
49,2020-10-28 19:36:53.433267,0.892580005320543,0.8857941714162814,239.41411,400,0.001,OPPORTUNITY - 18 classes,True
50,2020-10-28 19:37:19.128911,0.8461603883684513,0.8368211635659748,240.36137,400,0.001,OPPORTUNITY - 18 classes,True
51,2020-10-28 19:37:44.829037,0.8968442965355343,0.8898591246370577,240.42651,400,0.001,OPPORTUNITY - 18 classes,True
52,2020-10-28 19:38:10.749572,0.8181461588403827,0.8056780298956877,241.25288,400,0.001,OPPORTUNITY - 18 classes,True
53,2020-10-28 19:38:36.547958,0.8901919029757702,0.8809979567695451,242.2326,400,0.001,OPPORTUNITY - 18 classes,True
54,2020-10-28 19:39:02.499136,0.8073641554781955,0.7901494784385418,247.45184,400,0.001,OPPORTUNITY - 18 classes,True
55,2020-10-28 19:39:28.938534,0.8501590940111343,0.8326486719002043,252.47447,400,0.001,OPPORTUNITY - 18 classes,True
56,2020-10-28 19:39:54.776535,0.8349764367480027,0.8194429508549307,248.12732,400,0.001,OPPORTUNITY - 18 classes,True
57,2020-10-28 19:40:20.367792,0.8252025572145766,0.8017206151199053,249.19284,400,0.001,OPPORTUNITY - 18 classes,True
58,2020-10-28 19:40:46.102751,0.8489996141511499,0.8372298096569524,246.9084,400,0.001,OPPORTUNITY - 18 classes,True
59,2020-10-28 19:41:12.020487,0.8375403770608649,0.8212495967308313,244.46954,400,0.001,OPPORTUNITY - 18 classes,True
60,2020-10-28 19:41:38.017808,0.8758061448487938,0.8685019894612324,243.1088,400,0.001,OPPORTUNITY - 18 classes,True
61,2020-10-28 19:42:03.947980,0.8073978192818396,0.7895902785245725,242.83058,400,0.001,OPPORTUNITY - 18 classes,True
62,2020-10-28 19:42:30.714327,0.8604920062309291,0.8487579309603183,245.4986,400,0.001,OPPORTUNITY - 18 classes,True
63,2020-10-28 19:42:56.488604,0.8607891125125383,0.8496612538982686,244.63435,400,0.001,OPPORTUNITY - 18 classes,True
64,2020-10-28 19:43:22.193770,0.8101321937301118,0.7879772018496612,245.93285,400,0.001,OPPORTUNITY - 18 classes,True
65,2020-10-28 19:43:47.851530,0.8844123699097178,0.8772126035057533,243.37596,400,0.001,OPPORTUNITY - 18 classes,True
66,2020-10-28 19:44:13.609222,0.7231172178116788,0.7039681686202818,245.53383,400,0.001,OPPORTUNITY - 18 classes,True
67,2020-10-28 19:44:39.193841,0.8786573398135623,0.870781804495107,243.00644,400,0.001,OPPORTUNITY - 18 classes,True
68,2020-10-28 19:45:04.886959,0.6910234031383283,0.6726744811270029,246.7531,400,0.001,OPPORTUNITY - 18 classes,True
69,2020-10-28 19:45:30.489930,0.8687698170207976,0.8592321755027422,242.2279,400,0.001,OPPORTUNITY - 18 classes,True
70,2020-10-28 19:45:56.420651,0.7837903874256743,0.7677169588127756,243.30113,400,0.001,OPPORTUNITY - 18 classes,True
71,2020-10-28 19:46:22.015884,0.8763755196116214,0.8673190665662974,243.04637,400,0.001,OPPORTUNITY - 18 classes,True
72,2020-10-28 19:46:47.669300,0.8194637834709584,0.807527691149586,241.89926,400,0.001,OPPORTUNITY - 18 classes,True
73,2020-10-28 19:47:13.398600,0.8838854361666606,0.877126572749758,239.95996,400,0.001,OPPORTUNITY - 18 classes,True
74,2020-10-28 19:47:38.950262,0.8393695450489594,0.8292719647273901,239.77354,400,0.001,OPPORTUNITY - 18 classes,True
75,2020-10-28 19:48:04.618601,0.8934008775495996,0.8875793096031831,238.95363,400,0.001,OPPORTUNITY - 18 classes,True
76,2020-10-28 19:48:30.461945,0.8439209125270802,0.8351220561350683,239.30188,400,0.001,OPPORTUNITY - 18 classes,True
77,2020-10-28 19:48:56.157819,0.8876168254782598,0.8808258952575546,239.8111,400,0.001,OPPORTUNITY - 18 classes,True
78,2020-10-28 19:49:21.926991,0.8463197061425053,0.836799655876976,241.84274,400,0.001,OPPORTUNITY - 18 classes,True
79,2020-10-28 19:49:47.603416,0.8873914188331171,0.8770190343047639,245.86021,400,0.001,OPPORTUNITY - 18 classes,True
80,2020-10-28 19:50:13.425517,0.768172501159905,0.7488117001828154,248.67528,400,0.001,OPPORTUNITY - 18 classes,True
81,2020-10-28 19:50:39.243459,0.8663528470657631,0.8557264221959351,250.60439,400,0.001,OPPORTUNITY - 18 classes,True
82,2020-10-28 19:51:05.152551,0.6467859266019207,0.6244112270136574,251.84059,400,0.001,OPPORTUNITY - 18 classes,True
83,2020-10-28 19:51:30.687888,0.837352084520176,0.8227336272717497,258.40472,400,0.001,OPPORTUNITY - 18 classes,True
84,2020-10-28 19:51:56.425811,0.5884464115988212,0.5565114528443919,259.16437,400,0.001,OPPORTUNITY - 18 classes,True
85,2020-10-28 19:52:22.115402,0.6629136972282587,0.6927411549628992,315.58118,400,0.001,OPPORTUNITY - 18 classes,True
86,2020-10-28 19:52:47.613399,0.33994420269083814,0.35283363802559414,274.1503,400,0.001,OPPORTUNITY - 18 classes,True
87,2020-10-28 19:53:13.437107,0.2275821872463441,0.23731584041294762,307.2896,400,0.001,OPPORTUNITY - 18 classes,True
88,2020-10-28 19:53:39.478886,0.650331799913263,0.6094633831594796,275.56168,400,0.001,OPPORTUNITY - 18 classes,True
89,2020-10-28 19:54:05.147743,0.7703754207278897,0.7566189912893859,277.24927,400,0.001,OPPORTUNITY - 18 classes,True
90,2020-10-28 19:54:30.868310,0.3968377025740074,0.39959135390902245,267.88876,400,0.001,OPPORTUNITY - 18 classes,True
91,2020-10-28 19:54:56.737092,0.7530015638146078,0.7309173029357996,258.05276,400,0.001,OPPORTUNITY - 18 classes,True
92,2020-10-28 19:55:22.373533,0.7336033954111204,0.7061834605871599,258.44788,400,0.001,OPPORTUNITY - 18 classes,True
93,2020-10-28 19:55:48.062130,0.8134231709876177,0.7976341542101302,250.30376,400,0.001,OPPORTUNITY - 18 classes,True
94,2020-10-28 19:56:13.844136,0.8077718217821415,0.7912678782664803,248.84364,400,0.001,OPPORTUNITY - 18 classes,True
95,2020-10-28 19:56:40.072315,0.810913751422187,0.793526185611356,247.29575,400,0.001,OPPORTUNITY - 18 classes,True
96,2020-10-28 19:57:06.158094,0.8429675780941502,0.8296160877513711,246.31718,400,0.001,OPPORTUNITY - 18 classes,True
97,2020-10-28 19:57:32.180812,0.782990270727443,0.7618023443381009,248.17041,400,0.001,OPPORTUNITY - 18 classes,True
98,2020-10-28 19:57:58.308277,0.8659027811611952,0.8560705452199161,243.78867,400,0.001,OPPORTUNITY - 18 classes,True
99,2020-10-28 19:58:24.737635,0.7367382947428611,0.7170233358425637,245.8832,400,0.001,OPPORTUNITY - 18 classes,True
100,2020-10-28 19:58:50.594429,0.8637914466455362,0.853962791698032,242.42552,400,0.001,OPPORTUNITY - 18 classes,True
101,2020-10-28 19:59:16.225075,0.8245164686412719,0.8120658135283364,242.95395,400,0.001,OPPORTUNITY - 18 classes,True
102,2020-10-28 19:59:42.019223,0.8672928812471574,0.8582858371867943,241.30664,400,0.001,OPPORTUNITY - 18 classes,True
103,2020-10-28 20:00:07.631081,0.8427475061930358,0.8311431336702871,241.65453,400,0.001,OPPORTUNITY - 18 classes,True
104,2020-10-28 20:00:34.389464,0.8635157669349188,0.8540918378320249,240.95766,400,0.001,OPPORTUNITY - 18 classes,True
105,2020-10-28 20:00:59.967526,0.86114830876043,0.8510807613721906,241.09789,400,0.001,OPPORTUNITY - 18 classes,True
106,2020-10-28 20:01:25.635473,0.8673888446119095,0.8585869448327778,242.03877,400,0.001,OPPORTUNITY - 18 classes,True
107,2020-10-28 20:01:51.343691,0.8580055644345508,0.8441983008925691,243.93039,400,0.001,OPPORTUNITY - 18 classes,True
108,2020-10-28 20:02:17.675851,0.8492618412053978,0.8373373481019465,245.04599,400,0.001,OPPORTUNITY - 18 classes,True
109,2020-10-28 20:02:43.429345,0.8489707562290887,0.8349715023120766,245.31944,400,0.001,OPPORTUNITY - 18 classes,True
110,2020-10-28 20:03:09.139679,0.8156438877278276,0.7974405850091407,244.648,400,0.001,OPPORTUNITY - 18 classes,True
111,2020-10-28 20:03:34.796900,0.8752733412701246,0.8659210667813744,243.30992,400,0.001,OPPORTUNITY - 18 classes,True
112,2020-10-28 20:04:00.221312,0.7702117326979907,0.7500161307667491,243.54027,400,0.001,OPPORTUNITY - 18 classes,True
113,2020-10-28 20:04:25.911286,0.878169103944944,0.8698784815571566,240.73798,400,0.001,OPPORTUNITY - 18 classes,True
114,2020-10-28 20:04:51.547562,0.8437368923030035,0.8342402408861168,239.73013,400,0.001,OPPORTUNITY - 18 classes,True
115,2020-10-28 20:05:17.281106,0.8893347675426373,0.8829981718464351,239.21971,400,0.001,OPPORTUNITY - 18 classes,True
116,2020-10-28 20:05:43.023239,0.8324701596400969,0.8222604581137757,239.45006,400,0.001,OPPORTUNITY - 18 classes,True
117,2020-10-28 20:06:08.790545,0.8930740419905684,0.8873212173351973,239.97375,400,0.001,OPPORTUNITY - 18 classes,True
118,2020-10-28 20:06:34.499213,0.8255787677045097,0.8149048284761803,239.50374,400,0.001,OPPORTUNITY - 18 classes,True
119,2020-10-28 20:07:00.523835,0.8947010559953975,0.8890633401441015,238.85735,400,0.001,OPPORTUNITY - 18 classes,True
0,2020-10-28 20:30:23.271661,0.8083188235716933,0.7968813850951715,239.53415,400,0.001,OPPORTUNITY - 18 classes,True
1,2020-10-28 20:30:48.043557,0.8941342200729077,0.8888482632541134,239.14275,400,0.001,OPPORTUNITY - 18 classes,True
2,2020-10-28 20:31:13.091894,0.8081822167867225,0.7961286159802129,239.98424,400,0.001,OPPORTUNITY - 18 classes,True
3,2020-10-28 20:31:38.213245,0.8886669806961023,0.8821593719754812,240.27087,400,0.001,OPPORTUNITY - 18 classes,True
4,2020-10-28 20:32:03.517773,0.792570887685856,0.7747929884933864,243.74475,400,0.001,OPPORTUNITY - 18 classes,True
5,2020-10-28 20:32:28.305350,0.8834217814697174,0.8740509732229272,246.18277,400,0.001,OPPORTUNITY - 18 classes,True
6,2020-10-28 20:32:53.989742,0.7305949985888496,0.6934078933218626,254.03006,400,0.001,OPPORTUNITY - 18 classes,True
7,2020-10-28 20:33:19.525258,0.8619144556467105,0.8513388536401764,248.90189,400,0.001,OPPORTUNITY - 18 classes,True
8,2020-10-28 20:33:44.923364,0.7595133416100408,0.7317130874287557,250.51924,400,0.001,OPPORTUNITY - 18 classes,True
